timestamp,magCalib,accCalib,gyrCalib,sysCalib,accX,accY,accZ,gyrX,gyrY,gyrZ
-0.2227610349655151,2,3,3,3,-9.67,-0.72,-1.12,-0.06,-0.03,0.06
-0.2127610445022583,2,3,3,3,-9.699999999999999,-0.71,-1.15,0.08,-0.05,0.04
-0.2027610540390015,2,3,3,3,-9.699999999999999,-0.71,-1.15,0.01,-0.16,-0.04
-0.1927610635757446,2,3,3,3,-9.699999999999999,-0.7,-1.18,0.08,-0.17,-0.12
-0.1827610731124878,2,3,3,3,-9.66,-0.61,-1.1,-0.04,-0.15,-0.21
-0.172761082649231,2,3,3,3,-9.66,-0.61,-1.1,-0.17,-0.13,-0.19
-0.1627610921859741,2,3,3,3,-9.68,-0.6,-1.03,-0.15,0,-0.24
-0.1527611017227173,2,3,3,3,-9.68,-0.53,-1.11,-0.19,-0.08,-0.29
-0.1427608728408813,2,3,3,3,-9.68,-0.53,-1.11,-0.2,-0.12,-0.31
-0.1327608823776245,2,3,3,3,-9.69,-0.43,-1.1,-0.16,-0.1,-0.31
-0.1227608919143677,2,3,3,3,-9.699999999999999,-0.44,-1,-0.21,-0.15,-0.33
-0.1127609014511108,2,3,3,3,-9.74,-0.39,-0.97,-0.21,-0.15,-0.33
-0.102760910987854,2,3,3,3,-9.76,-0.37,-0.95,-0.17,-0.21,-0.3
-0.09276092052459717,2,3,3,3,-9.789999999999999,-0.28,-0.96,-0.18,-0.25,-0.3
-0.08276093006134033,2,3,3,3,-9.789999999999999,-0.28,-0.96,-0.28,-0.31,-0.24
-0.0727609395980835,2,3,3,3,-9.779999999999999,-0.25,-0.9399999999999999,-0.28,-0.31,-0.24
-0.06276094913482666,2,3,3,3,-9.76,-0.23,-0.92,-0.33,-0.19,-0.21
-0.05276095867156982,2,3,3,3,-9.76,-0.23,-0.95,-0.38,0,-0.09
-0.04276096820831299,2,3,3,3,-9.77,-0.2,-1.04,-0.38,-0.04,-0.09
-0.03276097774505615,2,3,3,3,-9.76,-0.21,-0.96,-0.4,-0.08,-0.02
-0.02276098728179932,2,3,3,3,-9.76,-0.21,-0.96,-0.4,-0.08,-0.02
-0.01276099681854248,2,3,3,3,-9.76,-0.24,-0.91,-0.32,-0.16,-0.02
-0.002761006355285645,2,3,3,3,-9.800000000000001,-0.26,-1.02,-0.17,-0.19,0.11
0.007238984107971191,2,3,3,3,-9.800000000000001,-0.26,-1.02,-0.1,-0.1,0.14
0.01723897457122803,2,3,3,3,-9.77,-0.26,-1,-0.09,-0.13,0.19
0.02723896503448486,2,3,3,3,-9.75,-0.19,-0.91,-0.01,-0.13,0.2
0.0372389554977417,2,3,3,3,-9.75,-0.17,-0.91,0,0,0.21
0.04723894596099854,2,3,3,3,-9.76,-0.2,-0.92,-0.01,-0.06,0.2
0.05723893642425537,2,3,3,3,-9.76,-0.3,-0.99,-0.11,-0.08,0.22
0.06723892688751221,2,3,3,3,-9.76,-0.3,-0.99,-0.24,-0.07000000000000001,0.22
0.07723891735076904,2,3,3,3,-9.77,-0.34,-0.96,-0.24,-0.07000000000000001,0.22
0.08723890781402588,2,3,3,3,-9.76,-0.35,-0.95,-0.19,-0.03,0.26
0.09723889827728271,2,3,3,3,-9.77,-0.36,-0.92,-0.17,-0.09,0.27
0.1072391271591187,2,3,3,3,-9.76,-0.36,-1.06,-0.18,-0.04,0.23
0.1172391176223755,2,3,3,3,-9.74,-0.37,-1.06,-0.2,0.04,0.24
0.1272391080856323,2,3,3,3,-9.74,-0.37,-1.06,-0.2,0.04,0.24
0.1372390985488892,2,3,3,3,-9.73,-0.35,-1,-0.2,0.04,0.23
0.147239089012146,2,3,3,3,-9.710000000000001,-0.34,-1.04,-0.27,0.01,0.2
0.1572390794754028,2,3,3,3,-9.74,-0.36,-1.07,-0.19,0.06,0.2
0.1672390699386597,2,3,3,3,-9.720000000000001,-0.36,-1.03,-0.12,0.1,0.22
0.1772390604019165,2,3,3,3,-9.720000000000001,-0.32,-1,-0.11,0.06,0.2
0.1872390508651733,2,3,3,3,-9.720000000000001,-0.32,-1.02,-0.1,0.02,0.22
0.1972390413284302,2,3,3,3,-9.73,-0.32,-1.09,-0.05,0.02,0.19
0.207239031791687,2,3,3,3,-9.73,-0.33,-1.04,-0.03,0,0.19
0.2172390222549438,2,3,3,3,-9.73,-0.36,-1.01,0.03,0.03,0.19
0.2272390127182007,2,3,3,3,-9.73,-0.36,-1.01,0.09,0,0.2
0.2372390031814575,2,3,3,3,-9.73,-0.33,-1.01,0.14,0.07000000000000001,0.2
0.2472389936447144,2,3,3,3,-9.77,-0.21,-1.12,0.12,0.11,0.21
0.2582389116287231,2,3,3,3,-9.76,-0.2,-1.03,0.11,0.16,0.18
0.26823890209198,2,3,3,3,-9.73,-0.22,-1.01,0.05,0.14,0.21
0.2782391309738159,2,3,3,3,-9.73,-0.28,-0.99,0.01,0.09,0.2
0.2882391214370728,2,3,3,3,-9.73,-0.33,-0.99,-0.1,0.05,0.15
0.2982391119003296,2,3,3,3,-9.74,-0.39,-1.15,-0.03,0.08,0.19
0.3082391023635864,2,3,3,3,-9.73,-0.39,-1.11,0.13,0.12,0.21
