timestamp,magCalib,accCalib,gyrCalib,sysCalib,accX,accY,accZ,gyrX,gyrY,gyrZ
-0.01220715045928955,3,3,3,2,-9.630000000000001,-1.67,0.26,0.01,0,0.13
-0.002206921577453613,3,3,3,2,-9.609999999999999,-1.69,0.27,-0.02,-0.04,0.1
0.007793068885803223,3,3,3,2,-9.66,-1.66,0.29,-0.04,-0.01,0.07000000000000001
0.01779305934906006,3,3,3,2,-9.67,-1.65,0.19,-0.05,-0.02,0.08
0.02779304981231689,3,3,3,2,-9.65,-1.69,0.23,-0.21,-0.01,0.1
0.03779304027557373,3,3,3,2,-9.640000000000001,-1.74,0.29,-0.21,-0.01,0.1
0.04779303073883057,3,3,3,2,-9.640000000000001,-1.74,0.28,-0.23,0.04,0.09
0.0577930212020874,3,3,3,2,-9.609999999999999,-1.72,0.24,-0.18,-0.01,0.06
0.06779301166534424,3,3,3,2,-9.65,-1.73,0.15,-0.17,-0.04,0.05
0.07779300212860107,3,3,3,2,-9.630000000000001,-1.66,0.18,-0.17,-0.05,0.05
0.08779299259185791,3,3,3,2,-9.640000000000001,-1.65,0.2,-0.17,-0.05,0.05
0.09779298305511475,3,3,3,2,-9.619999999999999,-1.69,0.28,-0.28,-0.02,0.06
0.1077929735183716,3,3,3,2,-9.609999999999999,-1.65,0.23,-0.25,-0.01,0.07000000000000001
0.1177929639816284,3,3,3,2,-9.619999999999999,-1.68,0.18,-0.19,-0.02,0.07000000000000001
0.1277929544448853,3,3,3,2,-9.640000000000001,-1.66,0.23,-0.16,-0.01,0.06
0.1377929449081421,3,3,3,2,-9.66,-1.63,0.28,-0.16,-0.01,0.06
0.1477929353713989,3,3,3,2,-9.67,-1.67,0.27,-0.23,0,0.05
0.1577929258346558,3,3,3,2,-9.65,-1.69,0.26,-0.29,-0.02,0.07000000000000001
0.1677929162979126,3,3,3,2,-9.65,-1.7,0.17,-0.28,-0.03,0.06
0.1777929067611694,3,3,3,2,-9.640000000000001,-1.77,0.21,-0.31,-0.02,0.07000000000000001
0.1877928972244263,3,3,3,2,-9.630000000000001,-1.78,0.19,-0.31,-0.02,0.07000000000000001
0.1977928876876831,3,3,3,2,-9.609999999999999,-1.76,0.18,-0.25,0.01,0.07000000000000001
